"AF3","AF3 Mean","AF3 Std","AF3 Max","AF3 Min","F7","F7 Mean","F7 Std","F7 Max","F7 Min","F3","F3 Mean","F3 Std","F3 Max","F3 Min","FC5","FC5 Mean","FC5 Std","FC5 Max","FC5 Min","T7","T7 Mean","T7 Std","T7 Max","T7 Min","P7","P7 Mean","P7 Std","P7 Max","P7 Min","O1","O1 Mean","O1 Std","O1 Max","O1 Min","O2","O2 Mean","O2 Std","O2 Max","O2 Min","P8","P8 Mean","P8 Std","P8 Max","P8 Min","T8","T8 Mean","T8 Std","T8 Max","T8 Min","FC6","FC6 Mean","FC6 Std","FC6 Max","FC6 Min","F4","F4 Mean","F4 Std","F4 Max","F4 Min","F8","F8 Mean","F8 Std","F8 Max","F8 Min","AF4","AF4 Mean","AF4 Std","AF4 Max","AF4 Min","eyeDetection"
4280.51,4298.14,32.38,4466.15,4198.97,3988.21,4007.2,27.22,4154.36,3913.33,4263.59,4261.66,16.22,4349.23,4197.44,4107.18,4120.18,16.9,4191.79,4067.18,4340.51,4339.67,11.99,4397.95,4308.72,4616.41,4618.17,12.92,4672.31,4566.15,4060.0,4070.98,17.71,4138.97,4026.15,4614.87,4614.06,14.4,4672.82,4567.18,4197.44,4199.64,13.81,4255.9,4147.69,4221.03,4229.29,15.01,4288.21,4170.26,4203.59,4199.73,18.34,4271.28,4125.13,4278.97,4276.87,15.09,4332.31,4216.41,4603.59,4603.12,25.54,4716.41,4490.77,4358.46,4358.07,31.88,4491.28,4236.41,0
4278.46,4298.14,32.38,4466.15,4198.97,3984.1,4007.2,27.22,4154.36,3913.33,4262.05,4261.66,16.22,4349.23,4197.44,4107.18,4120.18,16.9,4191.79,4067.18,4341.03,4339.67,11.99,4397.95,4308.72,4616.92,4618.17,12.92,4672.31,4566.15,4065.64,4070.98,17.71,4138.97,4026.15,4615.9,4614.06,14.4,4672.82,4567.18,4198.46,4199.64,13.81,4255.9,4147.69,4220.0,4229.29,15.01,4288.21,4170.26,4205.13,4199.73,18.34,4271.28,4125.13,4274.87,4276.87,15.09,4332.31,4216.41,4597.95,4603.12,25.54,4716.41,4490.77,4353.33,4358.07,31.88,4491.28,4236.41,0
4282.05,4298.14,32.38,4466.15,4198.97,3985.64,4007.2,27.22,4154.36,3913.33,4269.74,4261.66,16.22,4349.23,4197.44,4112.31,4120.18,16.9,4191.79,4067.18,4342.05,4339.67,11.99,4397.95,4308.72,4618.46,4618.17,12.92,4672.31,4566.15,4061.03,4070.98,17.71,4138.97,4026.15,4617.95,4614.06,14.4,4672.82,4567.18,4206.67,4199.64,13.81,4255.9,4147.69,4223.08,4229.29,15.01,4288.21,4170.26,4208.21,4199.73,18.34,4271.28,4125.13,4279.49,4276.87,15.09,4332.31,4216.41,4599.49,4603.12,25.54,4716.41,4490.77,4354.36,4358.07,31.88,4491.28,4236.41,0
4289.74,4298.14,32.38,4466.15,4198.97,3993.33,4007.2,27.22,4154.36,3913.33,4276.92,4261.66,16.22,4349.23,4197.44,4121.03,4120.18,16.9,4191.79,4067.18,4344.62,4339.67,11.99,4397.95,4308.72,4620.0,4618.17,12.92,4672.31,4566.15,4064.1,4070.98,17.71,4138.97,4026.15,4624.62,4614.06,14.4,4672.82,4567.18,4214.36,4199.64,13.81,4255.9,4147.69,4231.79,4229.29,15.01,4288.21,4170.26,4211.28,4199.73,18.34,4271.28,4125.13,4285.64,4276.87,15.09,4332.31,4216.41,4606.15,4603.12,25.54,4716.41,4490.77,4363.59,4358.07,31.88,4491.28,4236.41,0
4296.92,4298.14,32.38,4466.15,4198.97,4000.51,4007.2,27.22,4154.36,3913.33,4281.54,4261.66,16.22,4349.23,4197.44,4125.13,4120.18,16.9,4191.79,4067.18,4347.69,4339.67,11.99,4397.95,4308.72,4622.05,4618.17,12.92,4672.31,4566.15,4070.77,4070.98,17.71,4138.97,4026.15,4625.13,4614.06,14.4,4672.82,4567.18,4213.85,4199.64,13.81,4255.9,4147.69,4239.49,4229.29,15.01,4288.21,4170.26,4218.97,4199.73,18.34,4271.28,4125.13,4291.79,4276.87,15.09,4332.31,4216.41,4615.9,4603.12,25.54,4716.41,4490.77,4373.85,4358.07,31.88,4491.28,4236.41,0
4296.92,4298.14,32.38,4466.15,4198.97,3997.95,4007.2,27.22,4154.36,3913.33,4283.08,4261.66,16.22,4349.23,4197.44,4122.05,4120.18,16.9,4191.79,4067.18,4345.13,4339.67,11.99,4397.95,4308.72,4625.13,4618.17,12.92,4672.31,4566.15,4074.36,4070.98,17.71,4138.97,4026.15,4623.59,4614.06,14.4,4672.82,4567.18,4209.74,4199.64,13.81,4255.9,4147.69,4238.97,4229.29,15.01,4288.21,4170.26,4223.59,4199.73,18.34,4271.28,4125.13,4295.38,4276.87,15.09,4332.31,4216.41,4618.46,4603.12,25.54,4716.41,4490.77,4373.33,4358.07,31.88,4491.28,4236.41,0
4292.82,4298.14,32.38,4466.15,4198.97,3993.85,4007.2,27.22,4154.36,3913.33,4281.54,4261.66,16.22,4349.23,4197.44,4118.46,4120.18,16.9,4191.79,4067.18,4343.08,4339.67,11.99,4397.95,4308.72,4628.72,4618.17,12.92,4672.31,4566.15,4078.46,4070.98,17.71,4138.97,4026.15,4622.05,4614.06,14.4,4672.82,4567.18,4204.62,4199.64,13.81,4255.9,4147.69,4235.38,4229.29,15.01,4288.21,4170.26,4220.51,4199.73,18.34,4271.28,4125.13,4291.79,4276.87,15.09,4332.31,4216.41,4612.82,4603.12,25.54,4716.41,4490.77,4367.69,4358.07,31.88,4491.28,4236.41,0
4295.38,4298.14,32.38,4466.15,4198.97,3994.36,4007.2,27.22,4154.36,3913.33,4280.51,4261.66,16.22,4349.23,4197.44,4120.0,4120.18,16.9,4191.79,4067.18,4344.62,4339.67,11.99,4397.95,4308.72,4627.69,4618.17,12.92,4672.31,4566.15,4076.92,4070.98,17.71,4138.97,4026.15,4620.0,4614.06,14.4,4672.82,4567.18,4205.13,4199.64,13.81,4255.9,4147.69,4233.33,4229.29,15.01,4288.21,4170.26,4216.92,4199.73,18.34,4271.28,4125.13,4289.23,4276.87,15.09,4332.31,4216.41,4612.82,4603.12,25.54,4716.41,4490.77,4365.64,4358.07,31.88,4491.28,4236.41,0
4292.82,4298.14,32.38,4466.15,4198.97,3990.77,4007.2,27.22,4154.36,3913.33,4280.51,4261.66,16.22,4349.23,4197.44,4119.49,4120.18,16.9,4191.79,4067.18,4343.08,4339.67,11.99,4397.95,4308.72,4625.13,4618.17,12.92,4672.31,4566.15,4070.26,4070.98,17.71,4138.97,4026.15,4620.51,4614.06,14.4,4672.82,4567.18,4209.23,4199.64,13.81,4255.9,4147.69,4231.28,4229.29,15.01,4288.21,4170.26,4215.38,4199.73,18.34,4271.28,4125.13,4291.28,4276.87,15.09,4332.31,4216.41,4614.87,4603.12,25.54,4716.41,4490.77,4362.56,4358.07,31.88,4491.28,4236.41,0
4281.03,4298.14,32.38,4466.15,4198.97,3987.18,4007.2,27.22,4154.36,3913.33,4273.85,4261.66,16.22,4349.23,4197.44,4112.31,4120.18,16.9,4191.79,4067.18,4341.03,4339.67,11.99,4397.95,4308.72,4626.15,4618.17,12.92,4672.31,4566.15,4068.21,4070.98,17.71,4138.97,4026.15,4620.51,4614.06,14.4,4672.82,4567.18,4202.05,4199.64,13.81,4255.9,4147.69,4227.18,4229.29,15.01,4288.21,4170.26,4210.77,4199.73,18.34,4271.28,4125.13,4284.62,4276.87,15.09,4332.31,4216.41,4607.69,4603.12,25.54,4716.41,4490.77,4353.85,4358.07,31.88,4491.28,4236.41,0
4276.41,4298.14,32.38,4466.15,4198.97,3987.69,4007.2,27.22,4154.36,3913.33,4266.15,4261.66,16.22,4349.23,4197.44,4105.64,4120.18,16.9,4191.79,4067.18,4344.1,4339.67,11.99,4397.95,4308.72,4629.23,4618.17,12.92,4672.31,4566.15,4070.77,4070.98,17.71,4138.97,4026.15,4616.41,4614.06,14.4,4672.82,4567.18,4192.82,4199.64,13.81,4255.9,4147.69,4219.49,4229.29,15.01,4288.21,4170.26,4202.56,4199.73,18.34,4271.28,4125.13,4274.87,4276.87,15.09,4332.31,4216.41,4599.49,4603.12,25.54,4716.41,4490.77,4346.67,4358.07,31.88,4491.28,4236.41,0
4276.41,4298.14,32.38,4466.15,4198.97,3986.67,4007.2,27.22,4154.36,3913.33,4262.05,4261.66,16.22,4349.23,4197.44,4108.21,4120.18,16.9,4191.79,4067.18,4343.08,4339.67,11.99,4397.95,4308.72,4625.13,4618.17,12.92,4672.31,4566.15,4068.72,4070.98,17.71,4138.97,4026.15,4611.79,4614.06,14.4,4672.82,4567.18,4195.9,4199.64,13.81,4255.9,4147.69,4213.85,4229.29,15.01,4288.21,4170.26,4196.92,4199.73,18.34,4271.28,4125.13,4269.23,4276.87,15.09,4332.31,4216.41,4595.38,4603.12,25.54,4716.41,4490.77,4341.54,4358.07,31.88,4491.28,4236.41,0
4268.21,4298.14,32.38,4466.15,4198.97,3978.97,4007.2,27.22,4154.36,3913.33,4253.85,4261.66,16.22,4349.23,4197.44,4108.72,4120.18,16.9,4191.79,4067.18,4336.92,4339.67,11.99,4397.95,4308.72,4616.92,4618.17,12.92,4672.31,4566.15,4065.13,4070.98,17.71,4138.97,4026.15,4613.85,4614.06,14.4,4672.82,4567.18,4206.15,4199.64,13.81,4255.9,4147.69,4220.0,4229.29,15.01,4288.21,4170.26,4196.92,4199.73,18.34,4271.28,4125.13,4265.64,4276.87,15.09,4332.31,4216.41,4593.33,4603.12,25.54,4716.41,4490.77,4340.51,4358.07,31.88,4491.28,4236.41,0
4262.05,4298.14,32.38,4466.15,4198.97,3972.31,4007.2,27.22,4154.36,3913.33,4247.69,4261.66,16.22,4349.23,4197.44,4103.08,4120.18,16.9,4191.79,4067.18,4334.87,4339.67,11.99,4397.95,4308.72,4615.38,4618.17,12.92,4672.31,4566.15,4063.08,4070.98,17.71,4138.97,4026.15,4623.08,4614.06,14.4,4672.82,4567.18,4210.26,4199.64,13.81,4255.9,4147.69,4229.74,4229.29,15.01,4288.21,4170.26,4202.05,4199.73,18.34,4271.28,4125.13,4266.67,4276.87,15.09,4332.31,4216.41,4595.9,4603.12,25.54,4716.41,4490.77,4342.56,4358.07,31.88,4491.28,4236.41,0
4264.1,4298.14,32.38,4466.15,4198.97,3973.33,4007.2,27.22,4154.36,3913.33,4250.77,4261.66,16.22,4349.23,4197.44,4102.05,4120.18,16.9,4191.79,4067.18,4335.38,4339.67,11.99,4397.95,4308.72,4617.95,4618.17,12.92,4672.31,4566.15,4062.05,4070.98,17.71,4138.97,4026.15,4625.64,4614.06,14.4,4672.82,4567.18,4203.59,4199.64,13.81,4255.9,4147.69,4225.13,4229.29,15.01,4288.21,4170.26,4203.59,4199.73,18.34,4271.28,4125.13,4269.74,4276.87,15.09,4332.31,4216.41,4598.97,4603.12,25.54,4716.41,4490.77,4342.56,4358.07,31.88,4491.28,4236.41,0
4268.72,4298.14,32.38,4466.15,4198.97,3977.95,4007.2,27.22,4154.36,3913.33,4256.41,4261.66,16.22,4349.23,4197.44,4105.13,4120.18,16.9,4191.79,4067.18,4333.33,4339.67,11.99,4397.95,4308.72,4617.44,4618.17,12.92,4672.31,4566.15,4061.54,4070.98,17.71,4138.97,4026.15,4614.87,4614.06,14.4,4672.82,4567.18,4192.82,4199.64,13.81,4255.9,4147.69,4217.95,4229.29,15.01,4288.21,4170.26,4203.08,4199.73,18.34,4271.28,4125.13,4270.26,4276.87,15.09,4332.31,4216.41,4598.46,4603.12,25.54,4716.41,4490.77,4344.62,4358.07,31.88,4491.28,4236.41,0
4272.31,4298.14,32.38,4466.15,4198.97,3984.1,4007.2,27.22,4154.36,3913.33,4258.97,4261.66,16.22,4349.23,4197.44,4106.15,4120.18,16.9,4191.79,4067.18,4336.92,4339.67,11.99,4397.95,4308.72,4618.97,4618.17,12.92,4672.31,4566.15,4063.08,4070.98,17.71,4138.97,4026.15,4610.26,4614.06,14.4,4672.82,4567.18,4194.87,4199.64,13.81,4255.9,4147.69,4223.08,4229.29,15.01,4288.21,4170.26,4207.18,4199.73,18.34,4271.28,4125.13,4273.85,4276.87,15.09,4332.31,4216.41,4601.54,4603.12,25.54,4716.41,4490.77,4350.26,4358.07,31.88,4491.28,4236.41,0
4276.92,4298.14,32.38,4466.15,4198.97,3987.69,4007.2,27.22,4154.36,3913.33,4262.05,4261.66,16.22,4349.23,4197.44,4103.59,4120.18,16.9,4191.79,4067.18,4340.51,4339.67,11.99,4397.95,4308.72,4622.05,4618.17,12.92,4672.31,4566.15,4064.1,4070.98,17.71,4138.97,4026.15,4619.49,4614.06,14.4,4672.82,4567.18,4204.62,4199.64,13.81,4255.9,4147.69,4226.15,4229.29,15.01,4288.21,4170.26,4209.74,4199.73,18.34,4271.28,4125.13,4280.51,4276.87,15.09,4332.31,4216.41,4603.59,4603.12,25.54,4716.41,4490.77,4353.33,4358.07,31.88,4491.28,4236.41,0
4282.05,4298.14,32.38,4466.15,4198.97,3988.72,4007.2,27.22,4154.36,3913.33,4261.54,4261.66,16.22,4349.23,4197.44,4108.72,4120.18,16.9,4191.79,4067.18,4337.95,4339.67,11.99,4397.95,4308.72,4619.49,4618.17,12.92,4672.31,4566.15,4064.1,4070.98,17.71,4138.97,4026.15,4619.49,4614.06,14.4,4672.82,4567.18,4205.13,4199.64,13.81,4255.9,4147.69,4224.62,4229.29,15.01,4288.21,4170.26,4208.21,4199.73,18.34,4271.28,4125.13,4280.0,4276.87,15.09,4332.31,4216.41,4604.1,4603.12,25.54,4716.41,4490.77,4358.46,4358.07,31.88,4491.28,4236.41,0
4291.28,4298.14,32.38,4466.15,4198.97,3994.36,4007.2,27.22,4154.36,3913.33,4262.05,4261.66,16.22,4349.23,4197.44,4116.92,4120.18,16.9,4191.79,4067.18,4335.9,4339.67,11.99,4397.95,4308.72,4617.44,4618.17,12.92,4672.31,4566.15,4063.08,4070.98,17.71,4138.97,4026.15,4613.33,4614.06,14.4,4672.82,4567.18,4199.49,4199.64,13.81,4255.9,4147.69,4226.15,4229.29,15.01,4288.21,4170.26,4212.31,4199.73,18.34,4271.28,4125.13,4280.0,4276.87,15.09,4332.31,4216.41,4609.23,4603.12,25.54,4716.41,4490.77,4373.85,4358.07,31.88,4491.28,4236.41,0
4306.67,4298.14,32.38,4466.15,4198.97,4004.62,4007.2,27.22,4154.36,3913.33,4271.79,4261.66,16.22,4349.23,4197.44,4116.41,4120.18,16.9,4191.79,4067.18,4336.41,4339.67,11.99,4397.95,4308.72,4616.92,4618.17,12.92,4672.31,4566.15,4061.54,4070.98,17.71,4138.97,4026.15,4616.92,4614.06,14.4,4672.82,4567.18,4200.51,4199.64,13.81,4255.9,4147.69,4230.77,4229.29,15.01,4288.21,4170.26,4223.08,4199.73,18.34,4271.28,4125.13,4289.74,4276.87,15.09,4332.31,4216.41,4619.49,4603.12,25.54,4716.41,4490.77,4388.72,4358.07,31.88,4491.28,4236.41,0
4318.46,4298.14,32.38,4466.15,4198.97,4010.26,4007.2,27.22,4154.36,3913.33,4281.03,4261.66,16.22,4349.23,4197.44,4116.41,4120.18,16.9,4191.79,4067.18,4334.36,4339.67,11.99,4397.95,4308.72,4616.41,4618.17,12.92,4672.31,4566.15,4060.0,4070.98,17.71,4138.97,4026.15,4618.97,4614.06,14.4,4672.82,4567.18,4198.97,4199.64,13.81,4255.9,4147.69,4231.28,4229.29,15.01,4288.21,4170.26,4224.1,4199.73,18.34,4271.28,4125.13,4295.38,4276.87,15.09,4332.31,4216.41,4624.62,4603.12,25.54,4716.41,4490.77,4391.79,4358.07,31.88,4491.28,4236.41,0
4323.08,4298.14,32.38,4466.15,4198.97,4013.33,4007.2,27.22,4154.36,3913.33,4280.51,4261.66,16.22,4349.23,4197.44,4121.03,4120.18,16.9,4191.79,4067.18,4333.85,4339.67,11.99,4397.95,4308.72,4615.9,4618.17,12.92,4672.31,4566.15,4057.44,4070.98,17.71,4138.97,4026.15,4609.74,4614.06,14.4,4672.82,4567.18,4190.77,4199.64,13.81,4255.9,4147.69,4218.97,4229.29,15.01,4288.21,4170.26,4211.28,4199.73,18.34,4271.28,4125.13,4286.15,4276.87,15.09,4332.31,4216.41,4614.87,4603.12,25.54,4716.41,4490.77,4390.26,4358.07,31.88,4491.28,4236.41,0
4330.26,4298.14,32.38,4466.15,4198.97,4027.18,4007.2,27.22,4154.36,3913.33,4278.46,4261.66,16.22,4349.23,4197.44,4126.15,4120.18,16.9,4191.79,4067.18,4338.46,4339.67,11.99,4397.95,4308.72,4614.36,4618.17,12.92,4672.31,4566.15,4052.31,4070.98,17.71,4138.97,4026.15,4604.62,4614.06,14.4,4672.82,4567.18,4186.67,4199.64,13.81,4255.9,4147.69,4204.62,4229.29,15.01,4288.21,4170.26,4199.49,4199.73,18.34,4271.28,4125.13,4276.41,4276.87,15.09,4332.31,4216.41,4597.95,4603.12,25.54,4716.41,4490.77,4393.33,4358.07,31.88,4491.28,4236.41,0
4342.05,4298.14,32.38,4466.15,4198.97,4042.56,4007.2,27.22,4154.36,3913.33,4281.54,4261.66,16.22,4349.23,4197.44,4132.31,4120.18,16.9,4191.79,4067.18,4343.59,4339.67,11.99,4397.95,4308.72,4614.87,4618.17,12.92,4672.31,4566.15,4053.85,4070.98,17.71,4138.97,4026.15,4608.21,4614.06,14.4,4672.82,4567.18,4189.74,4199.64,13.81,4255.9,4147.69,4203.59,4229.29,15.01,4288.21,4170.26,4197.95,4199.73,18.34,4271.28,4125.13,4277.44,4276.87,15.09,4332.31,4216.41,4597.95,4603.12,25.54,4716.41,4490.77,4396.92,4358.07,31.88,4491.28,4236.41,0
4345.64,4298.14,32.38,4466.15,4198.97,4045.13,4007.2,27.22,4154.36,3913.33,4283.59,4261.66,16.22,4349.23,4197.44,4137.95,4120.18,16.9,4191.79,4067.18,4342.56,4339.67,11.99,4397.95,4308.72,4617.95,4618.17,12.92,4672.31,4566.15,4055.9,4070.98,17.71,4138.97,4026.15,4608.21,4614.06,14.4,4672.82,4567.18,4191.28,4199.64,13.81,4255.9,4147.69,4209.74,4229.29,15.01,4288.21,4170.26,4199.49,4199.73,18.34,4271.28,4125.13,4279.49,4276.87,15.09,4332.31,4216.41,4603.08,4603.12,25.54,4716.41,4490.77,4390.26,4358.07,31.88,4491.28,4236.41,0
4339.49,4298.14,32.38,4466.15,4198.97,4042.56,4007.2,27.22,4154.36,3913.33,4277.44,4261.66,16.22,4349.23,4197.44,4135.38,4120.18,16.9,4191.79,4067.18,4338.46,4339.67,11.99,4397.95,4308.72,4614.87,4618.17,12.92,4672.31,4566.15,4047.69,4070.98,17.71,4138.97,4026.15,4606.15,4614.06,14.4,4672.82,4567.18,4190.26,4199.64,13.81,4255.9,4147.69,4210.26,4229.29,15.01,4288.21,4170.26,4200.0,4199.73,18.34,4271.28,4125.13,4275.38,4276.87,15.09,4332.31,4216.41,4598.46,4603.12,25.54,4716.41,4490.77,4383.08,4358.07,31.88,4491.28,4236.41,0
4331.79,4298.14,32.38,4466.15,4198.97,4042.56,4007.2,27.22,4154.36,3913.33,4266.15,4261.66,16.22,4349.23,4197.44,4129.23,4120.18,16.9,4191.79,4067.18,4333.85,4339.67,11.99,4397.95,4308.72,4609.23,4618.17,12.92,4672.31,4566.15,4044.62,4070.98,17.71,4138.97,4026.15,4607.69,4614.06,14.4,4672.82,4567.18,4190.26,4199.64,13.81,4255.9,4147.69,4210.77,4229.29,15.01,4288.21,4170.26,4203.59,4199.73,18.34,4271.28,4125.13,4270.77,4276.87,15.09,4332.31,4216.41,4598.46,4603.12,25.54,4716.41,4490.77,4384.62,4358.07,31.88,4491.28,4236.41,0
4327.69,4298.14,32.38,4466.15,4198.97,4038.97,4007.2,27.22,4154.36,3913.33,4266.15,4261.66,16.22,4349.23,4197.44,4126.15,4120.18,16.9,4191.79,4067.18,4330.26,4339.67,11.99,4397.95,4308.72,4609.74,4618.17,12.92,4672.31,4566.15,4052.31,4070.98,17.71,4138.97,4026.15,4608.72,4614.06,14.4,4672.82,4567.18,4195.9,4199.64,13.81,4255.9,4147.69,4214.36,4229.29,15.01,4288.21,4170.26,4207.69,4199.73,18.34,4271.28,4125.13,4271.28,4276.87,15.09,4332.31,4216.41,4606.67,4603.12,25.54,4716.41,4490.77,4387.69,4358.07,31.88,4491.28,4236.41,0
4327.18,4298.14,32.38,4466.15,4198.97,4030.77,4007.2,27.22,4154.36,3913.33,4275.9,4261.66,16.22,4349.23,4197.44,4123.59,4120.18,16.9,4191.79,4067.18,4326.67,4339.67,11.99,4397.95,4308.72,4610.77,4618.17,12.92,4672.31,4566.15,4054.36,4070.98,17.71,4138.97,4026.15,4609.74,4614.06,14.4,4672.82,4567.18,4198.97,4199.64,13.81,4255.9,4147.69,4218.97,4229.29,15.01,4288.21,4170.26,4208.21,4199.73,18.34,4271.28,4125.13,4276.92,4276.87,15.09,4332.31,4216.41,4606.15,4603.12,25.54,4716.41,4490.77,4384.62,4358.07,31.88,4491.28,4236.41,0
4329.74,4298.14,32.38,4466.15,4198.97,4031.28,4007.2,27.22,4154.36,3913.33,4281.03,4261.66,16.22,4349.23,4197.44,4126.67,4120.18,16.9,4191.79,4067.18,4331.28,4339.67,11.99,4397.95,4308.72,4613.85,4618.17,12.92,4672.31,4566.15,4050.26,4070.98,17.71,4138.97,4026.15,4613.33,4614.06,14.4,4672.82,4567.18,4193.85,4199.64,13.81,4255.9,4147.69,4220.51,4229.29,15.01,4288.21,4170.26,4207.18,4199.73,18.34,4271.28,4125.13,4280.0,4276.87,15.09,4332.31,4216.41,4603.59,4603.12,25.54,4716.41,4490.77,4384.1,4358.07,31.88,4491.28,4236.41,0
4330.26,4298.14,32.38,4466.15,4198.97,4039.49,4007.2,27.22,4154.36,3913.33,4279.49,4261.66,16.22,4349.23,4197.44,4132.31,4120.18,16.9,4191.79,4067.18,4337.95,4339.67,11.99,4397.95,4308.72,4616.41,4618.17,12.92,4672.31,4566.15,4052.31,4070.98,17.71,4138.97,4026.15,4607.18,4614.06,14.4,4672.82,4567.18,4187.69,4199.64,13.81,4255.9,4147.69,4216.92,4229.29,15.01,4288.21,4170.26,4209.74,4199.73,18.34,4271.28,4125.13,4277.44,4276.87,15.09,4332.31,4216.41,4608.21,4603.12,25.54,4716.41,4490.77,4387.18,4358.07,31.88,4491.28,4236.41,0
4324.62,4298.14,32.38,4466.15,4198.97,4034.87,4007.2,27.22,4154.36,3913.33,4273.33,4261.66,16.22,4349.23,4197.44,4129.23,4120.18,16.9,4191.79,4067.18,4334.87,4339.67,11.99,4397.95,4308.72,4610.26,4618.17,12.92,4672.31,4566.15,4055.38,4070.98,17.71,4138.97,4026.15,4595.9,4614.06,14.4,4672.82,4567.18,4187.69,4199.64,13.81,4255.9,4147.69,4214.36,4229.29,15.01,4288.21,4170.26,4208.21,4199.73,18.34,4271.28,4125.13,4272.31,4276.87,15.09,4332.31,4216.41,4607.69,4603.12,25.54,4716.41,4490.77,4381.03,4358.07,31.88,4491.28,4236.41,0
4312.31,4298.14,32.38,4466.15,4198.97,4022.05,4007.2,27.22,4154.36,3913.33,4263.08,4261.66,16.22,4349.23,4197.44,4120.0,4120.18,16.9,4191.79,4067.18,4329.23,4339.67,11.99,4397.95,4308.72,4606.15,4618.17,12.92,4672.31,4566.15,4051.28,4070.98,17.71,4138.97,4026.15,4593.33,4614.06,14.4,4672.82,4567.18,4186.15,4199.64,13.81,4255.9,4147.69,4211.79,4229.29,15.01,4288.21,4170.26,4197.95,4199.73,18.34,4271.28,4125.13,4264.62,4276.87,15.09,4332.31,4216.41,4597.95,4603.12,25.54,4716.41,4490.77,4365.64,4358.07,31.88,4491.28,4236.41,0
4300.0,4298.14,32.38,4466.15,4198.97,4012.82,4007.2,27.22,4154.36,3913.33,4256.92,4261.66,16.22,4349.23,4197.44,4116.41,4120.18,16.9,4191.79,4067.18,4331.79,4339.67,11.99,4397.95,4308.72,4611.28,4618.17,12.92,4672.31,4566.15,4050.77,4070.98,17.71,4138.97,4026.15,4598.46,4614.06,14.4,4672.82,4567.18,4188.72,4199.64,13.81,4255.9,4147.69,4207.18,4229.29,15.01,4288.21,4170.26,4189.23,4199.73,18.34,4271.28,4125.13,4261.03,4276.87,15.09,4332.31,4216.41,4589.23,4603.12,25.54,4716.41,4490.77,4354.87,4358.07,31.88,4491.28,4236.41,0
4294.36,4298.14,32.38,4466.15,4198.97,4009.74,4007.2,27.22,4154.36,3913.33,4258.46,4261.66,16.22,4349.23,4197.44,4118.46,4120.18,16.9,4191.79,4067.18,4334.87,4339.67,11.99,4397.95,4308.72,4615.38,4618.17,12.92,4672.31,4566.15,4054.36,4070.98,17.71,4138.97,4026.15,4602.56,4614.06,14.4,4672.82,4567.18,4194.87,4199.64,13.81,4255.9,4147.69,4207.69,4229.29,15.01,4288.21,4170.26,4191.28,4199.73,18.34,4271.28,4125.13,4262.05,4276.87,15.09,4332.31,4216.41,4588.72,4603.12,25.54,4716.41,4490.77,4356.92,4358.07,31.88,4491.28,4236.41,0
4296.92,4298.14,32.38,4466.15,4198.97,4013.85,4007.2,27.22,4154.36,3913.33,4263.08,4261.66,16.22,4349.23,4197.44,4120.51,4120.18,16.9,4191.79,4067.18,4334.36,4339.67,11.99,4397.95,4308.72,4614.36,4618.17,12.92,4672.31,4566.15,4054.87,4070.98,17.71,4138.97,4026.15,4606.15,4614.06,14.4,4672.82,4567.18,4196.92,4199.64,13.81,4255.9,4147.69,4214.36,4229.29,15.01,4288.21,4170.26,4196.92,4199.73,18.34,4271.28,4125.13,4262.56,4276.87,15.09,4332.31,4216.41,4595.9,4603.12,25.54,4716.41,4490.77,4363.08,4358.07,31.88,4491.28,4236.41,0
4300.51,4298.14,32.38,4466.15,4198.97,4017.95,4007.2,27.22,4154.36,3913.33,4266.67,4261.66,16.22,4349.23,4197.44,4124.1,4120.18,16.9,4191.79,4067.18,4335.9,4339.67,11.99,4397.95,4308.72,4616.41,4618.17,12.92,4672.31,4566.15,4055.38,4070.98,17.71,4138.97,4026.15,4612.82,4614.06,14.4,4672.82,4567.18,4203.59,4199.64,13.81,4255.9,4147.69,4222.56,4229.29,15.01,4288.21,4170.26,4197.95,4199.73,18.34,4271.28,4125.13,4263.59,4276.87,15.09,4332.31,4216.41,4599.49,4603.12,25.54,4716.41,4490.77,4360.0,4358.07,31.88,4491.28,4236.41,0
4300.0,4298.14,32.38,4466.15,4198.97,4012.31,4007.2,27.22,4154.36,3913.33,4264.62,4261.66,16.22,4349.23,4197.44,4124.62,4120.18,16.9,4191.79,4067.18,4335.38,4339.67,11.99,4397.95,4308.72,4620.51,4618.17,12.92,4672.31,4566.15,4056.41,4070.98,17.71,4138.97,4026.15,4613.85,4614.06,14.4,4672.82,4567.18,4205.13,4199.64,13.81,4255.9,4147.69,4219.49,4229.29,15.01,4288.21,4170.26,4191.79,4199.73,18.34,4271.28,4125.13,4263.08,4276.87,15.09,4332.31,4216.41,4593.85,4603.12,25.54,4716.41,4490.77,4355.38,4358.07,31.88,4491.28,4236.41,0
4302.05,4298.14,32.38,4466.15,4198.97,4008.72,4007.2,27.22,4154.36,3913.33,4266.15,4261.66,16.22,4349.23,4197.44,4122.05,4120.18,16.9,4191.79,4067.18,4331.79,4339.67,11.99,4397.95,4308.72,4616.92,4618.17,12.92,4672.31,4566.15,4054.36,4070.98,17.71,4138.97,4026.15,4606.15,4614.06,14.4,4672.82,4567.18,4193.33,4199.64,13.81,4255.9,4147.69,4214.36,4229.29,15.01,4288.21,4170.26,4192.31,4199.73,18.34,4271.28,4125.13,4267.18,4276.87,15.09,4332.31,4216.41,4592.31,4603.12,25.54,4716.41,4490.77,4363.59,4358.07,31.88,4491.28,4236.41,0
